place_id,place_name,description,category,city,price,rating,time_minutes,lat,long,rating_count
43,The Escape Hunt,escape hunt adalah salah satu tempat rekreasi yang lokasinya terletak di jakarta selatan di tempat ini kamu akan berperan sebagai seorang detektif yang berada di sebuah ruangan terkunci dan hanya diberikan waktu 1 jam untuk memecahkan tekateki yang ada tidak perlu khawatir atau takut sendirian karena di sini kamu bisa mengajak hingga 4 temanmu dalam satu ruangan yang sama dan memecahkan kasus bersamasama menarik sekali bukan pertama kali datang di tempat ini kamu akan dituntun untuk mengisi data di formulir yang telah disediakan dan diberikan briefing oleh pemandu game mengenai jalan cerita temakasus yang sudah kamu tentukan,Taman Hiburan,Jakarta,70000,44,120.0,-6.2555033,106.8122591,30
44,Monumen Selamat Datang,monumen selamat datang adalah sebuah monumen yang terletak di tengah bundaran hotel indonesia jakarta indonesia monumen ini berupa patung sepasang manusia yang sedang menggenggam bunga dan melambaikan tangan patung tersebut menghadap ke utara yang berarti mereka menyambut orangorang yang datang dari arah monumen nasionalx000d,Budaya,Jakarta,0,47,15.0,-6.194997799999999,106.8230496,19
45,Jakarta Aquarium dan Safari,jika telah mengunjungi seaworld ancol mungkin sudah tidak asing lagi dengan serunya menyaksikan biota laut jika belum puas pengunjung dapat mencoba mengunjungi wisata satwa laut unik di jakarta aquarium jakarta aquarium menempati areal seluas 7000 m2 ini menawarkan atraksi wisata laut modern yang tidak hanya menghibur juga edukatif meskipun tidak seluas seaworld ancol taman rekreasi ini juga menawarkan wahana dan atraksi yang tak kalah menariknya,Taman Hiburan,Jakarta,185000,46,,-6.1752647,106.7904684,28
46,Pulau Semak Daun,pulau semak daun merupakan salah satu pulau yang terletak digugusan kepulauan seribu secara administratif pulau ini termasuk dalam wilayah kabupaten kepulauan seribu provinsi dki jakarta sebagai daerah penangkaran penyu sisik dengan pantai yang nyaman untuk berenang karena pantainya yang bersih dan landai berpasir putih dan bebas bulu babi terdapat pula daerah yang bagus untuk menyelam dan snorkeling pemula dan letaknya tidak jauh dari pulau pramuka,Bahari,Jakarta,40000,4,,-5.729671599999999,106.5714158,23
47,Taman Situ Lembang,taman situ lembang adalah sebuah taman kota yang terletak di pusat jakarta situ berarti danau yang payau sedangkan lembang adalah nama jalan yang berada di dekat taman tersebutntaman ini merupakan salah satu taman tertua di jakarta dan memiliki danau kecil yang airnya berasal dari sumber air alam di taman ini terletak fasilitas arena pemancingan trek lari dan arena permainan anak taman situ lembang dikelilingi oleh rumahrumah di kawasan elite menteng,Taman Hiburan,Jakarta,0,45,,-6.1978861,106.8346708,29
48,Taman Ismail Marzuki,pusat kesenian jakarta taman ismail marzuki yang populer disebut taman ismail marzuki tim merupakan sebuah pusat kesenian dan kebudayaan yang berlokasi di jalan cikini raya 73 jakarta pusat di sini terletak institut kesenian jakarta dan planetarium jakarta selain itu tim juga memiliki enam teater modern balai pameran galeri gedung arsip dan bioskop acaraacara seni dan budaya dipertunjukkan secara rutin di pusat kesenian ini termasuk pementasan drama tari wayang musik pembacaan puisi pameran lukisan dan pertunjukan film berbagai jenis kesenian tradisional dan kontemporer baik yang merupakan tradisi asli indonesia maupun dari luar negeri juga dapat ditemukan di tempat ini nama pusat kesenian ini berasal dari nama pencipta lagu terkenal indonesia ismail marzuki,Budaya,Jakarta,5000,46,,-6.1891586,106.8397738,19
49,Galeri Indonesia Kaya,galeri indonesia kaya disingkat gik adalah ruang publik yang memadukan konsep edukasi dan digital dengan tujuan untuk memperkenalkan dan mengapresiasi senibudaya indonesia khususnya kepada generasi muda yang bertempat di grand indonesia jakarta indonesia galeri indonesia kaya digagas dan dibangun untuk menjadi ruang edutainment budaya berbasis teknologi digital yang dapat mendekatkan dan menyalurkan kreativitas berekspresi generasi muda dalam lingkup tradisi budaya nusantara tempat ini memiliki auditorium yang dapat digunakan untuk masyarakat yang membutuhkan tempat berkarya,Budaya,Jakarta,0,48,90.0,-6.1948499,106.8200607,26
50,Museum Joang 45,gedung joang 45 atau museum joang 45 adalah salah satu museum yang berada di jakarta saat ini pengelolaannya dilaksanakan oleh dinas pariwisata dan kebudayaan provinsi dki jakarta museum ini terletak di jalan menteng raya 31 kelurahan kebon sirih kecamatan menteng jakarta pusat museum ini diresmikan pada tahun 1974 oleh presiden soeharto setelah dilakukan renovasi,Budaya,Jakarta,2000,4,,-6.186183799999998,106.8364761,23
51,Jakarta Planetarium,planetarium dan observatorium jakarta adalah satu dari tiga wahana simulasi langit di indonesia selain di kutai kalimantan timur dan surabaya jawa timur planetarium tertua ini letaknya di taman ismail marzuki jakarta planetarium jakarta merupakan sarana wisata pendidikan yang dapat menyajikan pertunjukan peragaan simulasi perbintangan atau bendabenda langit pengunjung diajak mengembara di jagat raya untuk memahami konsepsi tentang alam semesta melalui acara demi acara planetarium jakarta berdiri tahun 1964 diprakarsai presiden soekarno dan diserahkan ke pemerintah provinsi dki jakarta pada 1969 di tempat ini juga tersedia ruang pameran benda benda angkasa yang menyuguhkan berbagai foto serta keterangan lengkap dari berbagai bentuk galaksi teoriteori pembentukan galaksi disertai pengenalan tokohtokoh di balik munculnya teori,Taman Hiburan,Jakarta,12000,41,120.0,-6.190081899999999,106.8388532,12
52,Kampung Cina,kampung china adalah hunian dan kawasan perdagangan di cibubur jakarta timur wilayah ini berdiri berkat kerja sama antara pemerintah kota jakarta timur dengan perusahaan asing untuk menyulap area 300 hektare kawasan wisata cibubur menjadi kota wisata mandiri dan town center mengutip buku ensiklopedia jakarta kampung itu mulai beroperasi pada tanggal 14 september 2002 bangunan nuansa alam sampai pernakpernik yang dijual masih berbau kesenian china semua produk yang dijajahkan pun berasal dari negeri tirai bambu tersebut wilayah itu akan menjadi tujuan wisata pada setiap perayaan hari raya imlekx000d,Budaya,Jakarta,15000,45,,-6.3651357,106.7617984,19
53,Rumah Sipitung,rumah si pitung di marunda jakarta utara indonesia merupakan satu dari sedikit rumah panggung betawi yang tersisa rumah panggung ini merupakan representasi hunian panggung masyarakat betawi yang tinggal di wilayahwilayah pesisir rumah ini menjadi museum dan masuk dalam cagar budaya tidak diketahui kapan persisnya rumah si pitung didirikan diperkirakan bangunan tersebut dibangun pada abad ke20 rumah panggung yang sering juga disebut rumah tinggi marunda ini mirip dengan rumah tradisional suku bugis rumah ini tadinya milik haji saipudin seorang saudagar kaya bandar ikan asal makassar sumber lain mengatakan haji saipudin adalah juragan sero atau konglomerat kapal haji saipuddin diyakini merupakan sahabat erat si pitung pitung ditengarai hanya beberapa kali singgah di rumah itu diperkirakan pada dasawarsa 1890an singgahnya si pitung terakhir kali adalah dalam rangka bersembunyi dari kejaran tentara belanda dengan tuduhan merampok pemerintah dki jakarta pertama kali memugar rumah panggung yang ditopang oleh 40 buah tiang itu pada tahun 1972 sebelumnya pada tahun yang sama bangunan ini dibeli oleh pemprov dki jakarta dari keturunan ahli waris h saipudin bangunan tersebut kini menjadi museum dan masuk dalam cagar budaya berdasarkan sk gubernur no475 tahun 1993 dan sk menteri no140m1998 lembaga yang memberi nama rumah asli betawi pesisir ini sebagai rumah si pitung adalah museum nasional,Budaya,Jakarta,5000,45,90.0,-6.10016,106.96057,30
54,Taman Agrowisata Cilangkap,taman seluas sekitar 19 hektar ini dimiliki oleh pemerintah provinsi pemprov dki jakarta yang dikelola oleh dinas pertanian dan kehutanan dki taman wisata agro cilangkap ini terletak di jalan raya cilangkap no45 jakarta timur taman ini terasa begitu permai dengan tumbuhnya aneka jenis pepohonan rindang kesejukan udara yang jauh dari polusi asap kendaraan bermotor juga dapat dinikmati di taman yang dijadikan alternatif destinasi wisata bagi warga berdomisili di sekitar kawasan tersebut taman wisata agro cilangkap juga dilengkapi dengan beberapa fasilitas seperti arena olahraga jogging track arena bermain anak serta bagi sobat ayojakarta yang memiliki hobi memancing di sekitar area taman memiliki danau yang biasanya dijadikan area untuk memancing,Taman Hiburan,Jakarta,0,42,,-6.340151399999999,106.9012561,27
55,Klenteng Jin De Yuan,kelenteng kim tek le atau yang lebih dikenal dengan kelenteng jin de yuan sudah dibangun sejak 1650 kelenteng yang disebutsebut sebagai yang tertua di jakarta ini didirikan oleh seorang letnan tionghoa kwee hoen dan awalnya dinamakan koan im teng jin de yuan juga dikenal sebagai salah satu dari empat kelenteng besar yang dikelola oleh kong koan atau dewan tionghoa mereka adalah kelenteng goenoeng sari kelenteng toa peh kong kelenteng jin de yuan sendiri dan kelenteng hian thian shang di tanah tandjoeng yang kini sudah musnah,Tempat Ibadah,Jakarta,0,45,,-6.144473700000001,106.8126018,32
56,Pantai Ancol,pantai ancol merupakan kawasan wisata yang merupakan destinasi wisata pantai dalam kota jakarta wisatawan dapat menikmati suasana segar pantai lagoon festival indah beach pool dan carnaval serta danau impian berlibur di alam terbuka dipercaya memiliki efek menenangkan dan menyenangkan panjang garis pantainya yang kurang lebih 65 km menjadi tempat berbagai aktivitas wisata wisata pantai ini merupakan bumd penghasil pendapatan asli daerah kedua terbesar bagi provinsi dki jakarta,Bahari,Jakarta,25000,44,,-6.1194215,106.8502435,30
57,Taman Lapangan Banteng,lapangan banteng dulu bernama waterlooplein bahasa belanda plein lapangan yaitu suatu lapangan yang terletak di weltevreden batavia tidak jauh dari gereja katedral jakarta pada masa itu lapangan banteng dikenal dengan sebutan lapangan singa1 karena di tengahnya terpancang tugu peringatan kemenangan pertempuran di waterloo dengan patung singa di atasnya pertempuran waterloo tersebut terjadi tanggal 18 juni 1815 di dekat kota waterloo yaitu sekitar 15 km ke arah selatan dari ibu kota belgia brussels pertempuran itu merupakan pertempuran terakhir napoleon melawan pasukan gabungan inggrisbelandajerman pertempuran ini juga dicatat dalam sejarah sebagai penutup dari seratus hari sejak larinya napoleon dari pengasingannya di pulau elba sedangkan tugu singa tersebut didirikan pada zaman pemerintahan pendudukan tentara jepang 19421945 setelah indonesia merdeka namanya diganti menjadi lapangan banteng terdapat kemungkinan pada zaman dahulu tempat yang kini menjadi lapangan itu dihuni berbagai macam satwa liar seperti macan kijang dan banteng pada waktu jp coen membangun kota batavia di dekat muara ciliwung lapangan tersebut dan sekelilingnya masih berupa hutan belantara yang sebagian berpayapaya sebelah timur dijalan lapangan banteng timur tedapat kantor satlantas polres jakarta pusat,Taman Hiburan,Jakarta,0,47,,-6.170554999999999,106.8350378,14
58,Taman Ayodya,taman ayodya yang dulu bernama taman barito adalah sebuah taman kota yang berada di jakarta selatan taman ini berlokasi di atas lahan seluas 7500 m2 dilengkapi dengan kolam buatan seluas 1500 m2 di tengahnyantaman ayodya juga dilengkapi dengan jalur pijakan kursi gazebo pendopo kamar mandi serta trek jogging di dekat taman ini terdapat hotel dan pasar seperti hotel gran mahakam plaza blok m pasar burung barito mal kebayoran baru dan pasar taman puringntaman ini bersebelahan dengan taman langsat hanya dengan menyebrang jalan raya saja,Taman Hiburan,Jakarta,0,44,45.0,-6.245229400000001,106.7946655,16
59,Museum Sumpah Pemuda,museum sumpah pemuda adalah sebuah museum sejarah perjuangan kemerdekaan republik indonesia yang berada di jalan kramat raya no 106 jakarta pusat dan dikelola oleh kementerian pendidikan dan kebudayaan republik indonesia museum ini dibuka untuk umum setiap hari selasa sampai dengan jumat dari pukul 0800 hingga 1600 utc7 setiap sabtu dan minggu pada pukul 08001600 wib dan setiap hari senin dan hari besar nasional museum ini ditutup untuk umumnmuseum ini memiliki koleksi foto dan bendabenda yang berhubungan dengan sejarah sumpah pemuda 1928 serta kegiatankegiatan dalam pergerakan nasional kepemudaan indonesia museum sumpah pemuda ini didirikan berdasarkan sk gubernur dki jakarta pada tahun 1972 dan menjadi benda cagar budaya nasionalx000d,Budaya,Jakarta,2000,47,,-6.183838799999999,106.8430507,21
60,Museum Tekstil,museum cinta tekstil menempati gedung tua di jalan ks tubun kota bambu selatan no 4 kecamatan palmerah jakarta baratnngedungnya sendiri pada mulanya adalah rumah pribadi seorang warga negara prancis yang dibangun pada abad ke19 kemudian dibeli oleh konsul turki bernama abdul azis almussawi al kazimi yang menetap di indonesia selanjutnya tahun 1942 dijual kepada dr karel christian cruqnpada masa perjuangan kemerdekaan indonesia gedung ini menjadi markas barisan keamanan rakyat bkr dan tahun 1947 didiami oleh lie sion pin pada tahun 1952 dibeli oleh departemen sosial dan pada tanggal 25 oktober 1975 diserahkan kepada pemda dki jakarta yang untuk kemudian pada tanggal 28 juni 1976 diresmikan penggunaannya oleh ibu tien soeharto sebagai museum tekstil,Budaya,Jakarta,5000,45,45.0,-6.187963400000002,106.8096081,17
61,Tugu Proklamasi,tugu proklamasi adalah tugu peringatan proklamasi kemerdekaan republik indonesia yang berdiri di kompleks taman proklamasi di jalan proklamasi jakarta pusat taman tersebut berlokasi di bekas kediaman sukarno di jalan pegangsaan timur 56 rumah tersebut telah dihancurkan adalah lokasi pembacaan proklamasi kemerdekaanpada kompleks juga terdapat monumen dua patung sukarnohatta berukuran besar yang berdiri berdampingan mirip dengan dokumentasi foto ketika naskah proklamasi pertama kali dibacakan di tengahtengah dua patung proklamator terdapat patung naskah proklamasi terbuat dari lempengan batu marmer hitam dengan susunan dan bentuk tulisan mirip dengan naskah ketikan aslinya,Budaya,Jakarta,0,46,,-6.2030468,106.8466623,26
62,Taman Legenda Keong Emas,taman legenda keong emas merupakan salah satu tempat rekreasi favorit yang ada di kawasan jakarta timur berada di dalam lokasi taman mini indonesia indah atau tmii taman legenda keong emas tmii juga telah menjadi ikon di dalam pusat sarana wisata terbesar di indonesia ini selain sebagai sarana rekreasi untuk seluruh keluarga taman legenda keong emas tmii juga mempunyai visi dan misi untuk mengedukasi masyarakat sekaligus melestarikan warisan kebudayaan indonesia salah satunya melalui legenda cerita rakyat,Taman Hiburan,Jakarta,30000,45,,-6.303904200000001,106.8936219,22
63,Museum Kebangkitan Nasional,museum kebangkitan nasional bahasa inggris museum of national awakening adalah sebuah gedung yang dibangun sebagai monumen tempat lahir dan berkembangnya kesadaran nasional dan juga ditemukannya organisasi pergerakan modern pertama kali dengan nama boedi oetomo sebelum menjadi museum bangunan ini dahulunya adalah sekolah kedokteran yang didirikan oleh belanda dengan nama school tot opleiding van inlandsche artsen disingkat stovia atau sekolah dokter bumiputra dalam perjalanannya gedung tersebut selalu beralih fungsi lokasi museum ini tidak jauh dari pasar senen tepatnya di jalan abdurrahman saleh no26 sebelum rspad gatot subroto jakarta pusat,Budaya,Jakarta,2000,47,45.0,-6.178352,106.838094,19
